Policy_ID;Loss_Ratio;Actual_Risk_Status;Current_Premium_USD;Customer_LTV_USD;Churn_Prob;Projected_Loss_USD
POL-13030;0,159853485;0;1040;9240;0,30083199;520
POL-13031;0,167875172;0;700;5950;0,150790972;390
POL-13032;0,386007433;1;1580;5930;0,064192042;6310
POL-13033;0,282487103;0;1310;7800;0,202952629;330
POL-13034;0,209584745;0;1390;8390;0,192230279;400
POL-13035;0,215982299;0;1130;2610;0,075729193;660
POL-13036;0,090160086;0;1420;6630;0,288466987;110
POL-13037;0,452818653;1;1100;10810;0,135077082;5460
POL-13038;0,261800905;0;1290;5250;0,243725628;840
POL-13039;0,320390464;0;1280;6800;0,080446359;800
POL-13040;0,309970727;0;1530;8540;0,308210952;880
POL-13041;0,559034417;1;1410;7470;0,271782351;6090
POL-13042;0,291254492;0;1090;4400;0,166526813;680
POL-13043;0,168536163;0;1400;6370;0,238846685;900
POL-13044;0,295131874;0;1160;4020;0,106236168;560
POL-13045;0,041257679;0;1050;4360;0,345626747;260
POL-13046;0,213082212;0;1390;8720;0,288832413;510
POL-13047;0,368157725;1;1300;8210;0,286682001;5480
POL-13048;0,158512879;1;950;10070;0,096014065;2610
POL-13049;0,553000127;1;1120;8350;0,055320057;4610
POL-13050;0,114601245;0;1440;6220;0,22561141;380
POL-13051;0,392013553;1;1350;4470;0,093236184;4790
POL-13052;0,198875256;0;1360;9290;0,284130037;670
POL-13053;0,625420832;0;1710;7750;0,174822842;660
POL-13054;0,294535615;0;1500;8100;0,151578275;480
POL-13055;0,12906043;0;1220;7650;0,072094779;580
POL-13056;0,459527044;1;1150;8870;0,348819524;5700
POL-13057;0,34217454;1;1080;3450;0,336803234;5070
POL-13058;0,430210798;1;1140;4070;0,089479072;3980
POL-13059;0,437082666;0;850;4760;0,149843481;160
POL-13060;0,184944741;0;950;7230;0,167236261;530
POL-13061;0,680566479;1;1410;5590;0,139040323;6390
POL-13062;0,509775049;1;1630;8760;0,330340568;7790
POL-13063;0,442788353;0;1260;6470;0,266402549;800
POL-13064;0,258114347;0;1070;11140;0,336774922;150
POL-13065;0,098381844;0;400;9930;0,312351621;90
POL-13066;0,050957022;0;1680;6780;0,276362456;360
POL-13067;0,08963459;0;920;3780;0,259090132;510
POL-13068;0,176667358;0;880;7880;0,309848747;340
POL-13069;0,218606698;0;1180;4270;0,255244969;250
POL-13070;0,191175844;0;1240;4550;0,10661594;170
POL-13071;0,485129817;0;1250;5710;0,244437955;790
POL-13072;0,373179564;0;1040;5670;0,204500492;520
POL-13073;0,559353791;1;1350;7610;0,344568403;4910
POL-13074;0,17839887;0;1120;7150;0,202989664;760
POL-13075;0,361741544;0;1130;4480;0,061536495;680
POL-13076;0,563342345;1;1180;5910;0,129256853;5860
POL-13077;0,557714805;0;1080;3780;0,325214528;410
POL-13078;0,019850766;0;940;7300;0,338706899;340
POL-13079;0,151638128;0;950;2780;0,268549573;570
POL-13080;0,057461762;0;970;6030;0,06705917;140
POL-13081;0,302235246;0;1360;5210;0,057062416;470
POL-13082;0,374682965;0;1350;7590;0,193878501;630
POL-13083;0,196038427;0;1180;4880;0,349901692;780
POL-13084;0,447803622;0;1200;4800;0,310789021;760
POL-13085;0,226426112;0;1540;7290;0,329932286;610
POL-13086;0,144277526;0;1380;7400;0,237062451;610
POL-13087;0,270528855;0;1640;4410;0,307737418;990
POL-13088;0,064947244;0;1110;7680;0,145909512;590
POL-13089;0,377548855;1;960;11410;0,058209201;4130
POL-13090;0,589623564;1;1500;5560;0,325475188;7200
POL-13091;0,474531368;1;1240;4040;0,115529187;3360
POL-13092;0,398031319;0;1050;6610;0,268545906;60
POL-13093;0,424241576;0;1370;3740;0,247690194;350
POL-13094;0,243074402;0;1070;5980;0,097449065;330
POL-13095;0,404494031;0;1420;5490;0,108733699;700
POL-13096;0,187971583;0;1370;7880;0,148721744;340
POL-13097;0,223863611;0;1190;2990;0,277079196;310
POL-13098;0,373382321;0;830;3340;0,061773273;260
POL-13099;0,233904877;0;1020;7260;0,172120622;680
POL-13100;0,275943642;0;1630;7580;0,249533962;540
POL-13101;0,194612983;0;1690;2210;0,101441284;240
POL-13102;0,468555856;1;1900;9540;0,085825182;5170
POL-13103;0,305131293;1;1350;8250;0,167063672;5490
POL-13104;0,480971979;0;980;5160;0,135967765;650
POL-13105;0,110914098;0;1580;6690;0,244728699;1060
POL-13106;0,175126958;1;1180;2560;0,340870561;3630
POL-13107;0,295051174;1;1080;7910;0,051340681;5400
POL-13108;0,411899419;0;1330;4810;0,320713974;750
POL-13109;0,236414583;0;1720;5790;0,179966911;150
POL-13110;0,596952974;0;1220;6280;0,249202319;360
POL-13111;0,120513331;0;1250;8920;0,30530811;580
POL-13112;0,296309723;0;870;7430;0,222037598;550
POL-13113;0,539179252;1;1280;5780;0,079193548;6260
POL-13114;0,610095556;1;1420;5320;0,092178553;5320
POL-13115;0,228323774;0;1230;6950;0,286784013;790
POL-13116;0,075982402;0;1250;6330;0,118729469;600
POL-13117;0,272683538;0;1310;6020;0,220711285;770
POL-13118;0,096885138;0;990;6510;0,178424154;300
POL-13119;0,257772514;0;680;5960;0,141091695;30
POL-13120;0,2930383;0;1220;3370;0,286090269;190
POL-13121;0,160766979;0;1190;6380;0,269364996;780
POL-13122;0,342365394;0;1390;6460;0,243832665;100
POL-13123;0,357636798;0;1850;6770;0,161801411;810
POL-13124;0,32730854;1;1570;4490;0,117941097;6760
POL-13125;0,358761635;0;740;4900;0,204768485;240
POL-13126;0,258787274;0;1880;9780;0,29513123;580
POL-13127;0,251840498;0;1420;5020;0,222699491;130
POL-13128;0,226983512;0;1180;7520;0,341041893;150
POL-13129;0,283971831;0;1620;4910;0,054631246;150
POL-13130;0,128192735;0;610;2720;0,349504034;50
POL-13131;0,37723883;0;1110;6290;0,257422714;120
POL-13132;0,301055765;0;1300;7730;0,299802205;650
POL-13133;0,191447879;0;1270;5830;0,15048571;160
POL-13134;0,140093885;0;1630;2510;0,202502398;360
POL-13135;0,072799836;0;1550;2030;0,289096774;740
POL-13136;0,248994418;0;1420;8810;0,278194842;170
POL-13137;0,219931621;0;1180;6470;0,150210329;760
POL-13138;0,535390427;1;1490;7710;0,147323071;5750
POL-13139;0,138341635;0;1100;6960;0,248843361;740
POL-13140;0,182885227;0;1440;4200;0,330097754;250
POL-13141;0,058687858;0;1070;5990;0,181635797;70
POL-13142;0,325071678;0;1320;3110;0,15588254;570
POL-13143;0,188943782;0;890;8390;0,318406111;230
POL-13144;0,339106044;0;1510;7140;0,254916818;640
POL-13145;0,246760352;0;1140;7980;0,166482794;410
POL-13146;0,386641365;0;910;9080;0,067182869;320
POL-13147;0,441594752;1;1010;5790;0,266446782;2690
POL-13148;0,16776832;0;1170;5020;0,155865947;200
POL-13149;0,291958972;0;1020;6290;0,071169859;380
POL-13150;0,163711523;0;1430;9040;0,233686726;460
POL-13151;0,568806134;1;1180;3370;0,146902061;3510
POL-13152;0,334029239;0;1480;6540;0,151536952;120
POL-13153;0,162497135;0;1180;8110;0,193751039;470
POL-13154;0,258808436;0;1430;7120;0,26524243;520
POL-13155;0,198036063;0;1250;8650;0,132899143;850
POL-13156;0,53199639;1;1190;3430;0,074283775;3670
POL-13157;0,089599302;0;990;8670;0,177327716;150
POL-13158;0,320273396;0;1270;5250;0,066477627;480
POL-13159;0,370484504;0;1430;2310;0,259180553;800
POL-13160;0,458132161;0;1080;5850;0,33777304;420
POL-13161;0,060796063;0;1250;4820;0,247627642;350
POL-13162;0,443627346;1;1110;6170;0,132617135;4380
POL-13163;0,257113052;0;1730;3460;0,104510716;500
POL-13164;0,086495025;0;1330;6250;0,119835071;80
POL-13165;0,184447018;0;1270;5350;0,116483001;670
POL-13166;0,288103673;0;1130;10480;0,144149152;510
POL-13167;0,35693749;1;1470;6850;0,079204003;7290
POL-13168;0,277989033;0;1250;6960;0,318715717;570
POL-13169;0,37941876;0;1230;6040;0,315536149;310
POL-13170;0,322456079;0;1230;9000;0,234570876;260
POL-13171;0,546636494;0;970;7470;0,06857611;520
POL-13172;0,269715569;0;1620;9530;0,291200222;930
POL-13173;0,516505164;0;1480;8610;0,068536575;680
POL-13174;0,137099157;0;1250;5730;0,081926367;700
POL-13175;0,185651684;0;1220;7960;0,147588918;350
POL-13176;0,191799622;0;1030;8130;0,179441095;100
POL-13177;0,505896606;1;880;8390;0,156166687;3560
POL-13178;0,097808414;0;1030;7300;0,099568934;220
POL-13179;0,262965662;0;1540;3810;0,083638915;860
POL-13180;0,008203202;0;1150;6440;0,307824568;330
POL-13181;0,26041468;0;1520;6720;0,158954368;740
POL-13182;0,172634622;0;1240;6640;0,115579813;510
POL-13183;0,037844254;0;1030;8790;0,196097407;600
POL-13184;0,359970186;0;1070;5210;0,06104702;630
POL-13185;0,411412045;0;1310;6770;0,230084355;120
POL-13186;0,316483163;0;850;6360;0,124546876;210
POL-13187;0,085363651;0;1060;7870;0,229458924;650
POL-13188;0,388999073;0;1140;10120;0,234237549;360
POL-13189;0,32876177;0;1460;7750;0,292767257;560
POL-13190;0,19099086;0;1320;7610;0,118971427;220
POL-13191;0,481544841;0;1300;4460;0,189039392;530
POL-13192;0,185288931;0;1370;3410;0,338566201;300
POL-13193;0,197152044;0;1510;7010;0,268137453;890
POL-13194;0,320129626;1;1260;6130;0,342603142;5360
POL-13195;0,348425283;1;990;7420;0,328209714;2930
POL-13196;0,281167219;0;1300;5270;0,233224579;150
POL-13197;0,464092118;1;1040;9310;0,129179107;2180
POL-13198;0,056540673;0;730;4110;0,277077247;480
POL-13199;0,67031527;1;1300;6110;0,259435774;2580
POL-13200;0,681779;1;1380;5720;0,226667036;3960
POL-13201;0,362882831;0;1340;8700;0,259348769;430
POL-13202;0,33431552;0;1380;6040;0,234075924;740
POL-13203;0,206364542;0;1530;5340;0,205813707;1050
POL-13204;0,122764545;0;1010;6660;0,174786645;80
POL-13205;0,444494924;1;1150;4920;0,063412512;3270
POL-13206;0,153860108;0;930;6460;0,309706376;270
POL-13207;0,136825531;0;1360;6240;0,309662175;200
POL-13208;0,661886254;0;1560;12280;0,228214196;270
POL-13209;0,101399409;0;1110;5580;0,130365292;720
POL-13210;0,15203815;0;1430;6320;0,058439313;820
POL-13211;0,311114999;0;1060;6940;0,050428641;270
POL-13212;0,227935526;0;1410;7050;0,071872217;930
POL-13213;0,444910528;0;690;8590;0,157965898;80
POL-13214;0,214570872;0;1630;10340;0,106518784;420
POL-13215;0,179371258;0;980;4900;0,129517426;460
POL-13216;0,044069941;0;1290;7380;0,259898113;900
POL-13217;0,392980099;1;1600;6170;0,337744932;4960
POL-13218;0,570806578;1;960;7160;0,112032753;4660
POL-13219;0,35866642;0;1690;8720;0,18969318;1090
POL-13220;0,4492068;0;1780;9760;0,34744382;100
POL-13221;0,041894341;0;1420;8250;0,329502319;340
POL-13222;0,30095827;0;1250;7130;0,155694891;140
POL-13223;0,174139508;0;1200;8550;0,145906714;670
POL-13224;0,539635274;1;1390;4820;0,122651192;6880
POL-13225;0,806253776;1;1440;5050;0,096620855;2780
POL-13226;0,097048334;0;750;6840;0,188015624;240
POL-13227;0,281531704;0;1180;8830;0,152336154;450
POL-13228;0,512200757;1;1100;5910;0,273451278;4540
POL-13229;0,033778735;0;1070;6120;0,121059951;600
POL-13230;0,123601103;0;1070;2540;0,270899672;110
POL-13231;0,54984549;1;930;11280;0,136443976;2790
POL-13232;0,571390811;1;1640;6040;0,227818635;7770
POL-13233;0,076961657;0;1100;1020;0,241529029;590
POL-13234;0,343071725;0;1210;6830;0,251534428;580
POL-13235;0,228759292;0;1170;7450;0,102601696;610
POL-13236;0,156946079;0;1110;6040;0,134813411;110
POL-13237;0,428128904;0;1350;4680;0,123834706;520
POL-13238;0,109539843;0;1170;8300;0,222848123;700
POL-13239;0,096855153;0;1400;8070;0,072723921;720
POL-13240;0,257168356;0;1640;7550;0,205476935;1000
POL-13241;0,334212774;0;970;4970;0,076240117;180
POL-13242;0,519754876;1;1330;5280;0,151116797;5200
POL-13243;0,151113329;0;1320;5800;0,256011828;440
POL-13244;0,158942947;0;960;5670;0,173769217;370
POL-13245;0,208524184;0;1410;7750;0,134102552;300
POL-13246;0,197391524;0;1180;5710;0,234757153;350
POL-13247;0,383325546;0;1640;4600;0,272080734;810
POL-13248;0,305681183;0;1500;7350;0,12637548;700
POL-13249;0,084647832;0;1250;11250;0,13981997;150
POL-13250;0,311152998;0;1200;4930;0,242088175;830
POL-13251;0,1018444;0;1680;5080;0,339566978;700
POL-13252;0,428204298;0;1110;6260;0,114161461;400
POL-13253;0,039505618;0;1320;8010;0,246274291;900
POL-13254;0,529671319;1;1230;7630;0,321976952;4170
POL-13255;0,096162623;0;1550;6260;0,18859003;630
POL-13256;0,342697013;0;1570;5630;0,145053268;900
POL-13257;0,385300333;1;1390;10700;0,25006132;4930
POL-13258;0,11248182;0;1120;8790;0,059429542;590
POL-13259;0,402292465;1;1210;9970;0,158048165;2240
POL-13260;0,387912614;1;940;7910;0,127392208;1730
POL-13261;0,138858069;0;1310;6310;0,117386511;270
POL-13262;0,488132329;1;1050;7300;0,103927779;2020
POL-13263;0,244175944;0;1810;10110;0,27111899;580
POL-13264;0,06767297;0;1110;7530;0,336529939;140
POL-13265;0,176960964;0;1510;3060;0,165431194;300
POL-13266;0,216583336;0;1630;9300;0,064730992;1010
POL-13267;0,128806555;0;1460;9490;0,265673544;610
POL-13268;0,077446521;0;1120;8970;0,2114613;250
POL-13269;0,192145754;0;1110;3810;0,267093384;740
POL-13270;0,355095111;0;1990;7270;0,244371249;1100
POL-13271;0,374634514;0;1740;8550;0,321630794;500
POL-13272;0,134636639;0;1330;6530;0,092132058;730
POL-13273;0,098360927;0;1170;7260;0,100748554;510
POL-13274;0,199699215;0;1030;7620;0,152470767;510
POL-13275;0,266182784;0;1100;4850;0,197416645;280
POL-13276;0,080194428;0;1430;7440;0,327714134;270
POL-13277;0,211770116;0;1830;4530;0,322089269;390
POL-13278;0,241929055;0;1220;6290;0,311561636;130
POL-13279;0,28666542;0;1550;5350;0,11675808;550
POL-13280;0,241905467;0;1470;8250;0,268902913;460
POL-13281;0,603537412;1;1180;7840;0,165047523;4180
POL-13282;0,423517454;0;1500;7630;0,329354878;910
POL-13283;0,726145423;1;1510;7060;0,114360751;3030
POL-13284;0,104960062;0;1480;7370;0,092377386;500
POL-13285;0,070555543;0;1150;10520;0,302715552;780
POL-13286;0,267376322;0;1430;9150;0,265072279;950
POL-13287;0,121019379;0;1550;4580;0,296426503;170
POL-13288;0,332959925;0;1490;5430;0,097383016;670
POL-13289;0,181928767;0;1520;6080;0,315437806;880
POL-13290;0,075584085;0;1200;6020;0,253286107;190
POL-13291;0,361660594;0;1520;4850;0,245468241;200
POL-13292;0,619609154;0;1570;7670;0,224775159;340
POL-13293;0,235119337;0;1140;6380;0,279462946;260
POL-13294;0,232108662;0;900;6940;0,174682494;610
POL-13295;0,332827698;0;1660;3080;0,089846374;930
POL-13296;0,336257106;0;1130;3350;0,21177946;100
POL-13297;0,551863502;1;1060;5420;0,274430587;4770
POL-13298;0,243525921;0;1300;7720;0,096094236;210
POL-13299;0,622624036;1;1180;7460;0,1172062;3060
POL-13300;0,427825282;0;770;8520;0,258963687;200
POL-13301;0,098579658;0;1470;5100;0,13089528;330
POL-13302;0,161408333;0;1470;7870;0,100982258;370
POL-13303;0,166448951;0;990;9560;0,316817623;530
POL-13304;0,706300796;1;1240;8350;0,098268607;2440
POL-13305;0,184128362;0;1000;3920;0,153244574;570
POL-13306;0,465185061;1;1040;8720;0,178529088;5120
POL-13307;0,103749207;0;1100;7150;0,192841996;480
POL-13308;0,292075046;0;1380;7410;0,158392978;840
POL-13309;0,204885513;0;1750;11490;0,32376155;180
POL-13310;0,579544183;1;1150;6990;0,247587566;2560
POL-13311;0,095876772;0;1460;7760;0,157848395;560
POL-13312;0,111772327;0;1450;6690;0,157315916;390
POL-13313;0,111640097;0;720;6010;0,20088575;80
POL-13314;0,152595463;0;900;7230;0,060098961;440
POL-13315;0,208809733;0;1760;5630;0,327992852;440
POL-13316;0,318682014;0;1120;6790;0,116992813;300
POL-13317;0,381522418;1;1360;5900;0,25927777;3090
POL-13318;0,148674931;0;1330;2340;0,283316824;880
POL-13319;0,247474972;0;720;5520;0,298214905;190
POL-13320;0,581349149;0;1080;8410;0,099692693;580
POL-13321;0,561419474;1;1430;7540;0,211007921;5430
POL-13322;0,06514174;0;1020;6030;0,075102309;120
POL-13323;0,086918495;0;1160;6700;0,291437704;460
POL-13324;0,124071029;0;950;4890;0,19593546;50
POL-13325;0,321071156;1;1040;5100;0,097546718;2810
POL-13326;0,227476474;0;1120;6510;0,265603684;260
POL-13327;0,132974793;0;790;6070;0,149350955;210
POL-13328;0,293744364;0;1540;4990;0,084351981;760
POL-13329;0,570707743;1;900;6370;0,188322147;2160
POL-13330;0,070137368;0;1210;4270;0,12057398;380
POL-13331;0,2566986;0;1060;9650;0,335066551;510
POL-13332;0,178859915;0;1520;8290;0,158408497;1020
POL-13333;0,452580073;1;940;2160;0,221735872;2000
POL-13334;0,075986278;0;1050;8180;0,3345083;530
POL-13335;0,198276744;0;920;5750;0,168116356;610
POL-13336;0,471258502;1;650;5410;0,157438062;1590
POL-13337;0,1946597;0;1380;8010;0,098721692;720
POL-13338;0,286607069;0;1260;6210;0,331491069;810
POL-13339;0,071716957;0;1300;5730;0,290223434;760
POL-13340;0,236965989;0;1450;3840;0,116303297;550
POL-13341;0,302308852;0;1280;8330;0,149802328;480
POL-13342;0,38235641;0;1140;8570;0,324473533;60
POL-13343;0,10368788;0;1310;6820;0,211183879;90
POL-13344;0,254347409;0;1120;4170;0,216900286;600
POL-13345;0,322756147;0;1530;7110;0,244443345;630
POL-13346;0,252314085;0;1160;7780;0,278649145;630
POL-13347;0,18522228;0;1220;6450;0,331785664;810
POL-13348;0,114982999;0;1410;8260;0,290667522;490
POL-13349;0,281075147;0;1830;6840;0,33036476;200
POL-13350;0,3237348;0;990;7110;0,296182927;450
POL-13351;0,405367904;1;950;9460;0,063930218;2820
POL-13352;0,13312641;0;1190;5520;0,085260386;540
POL-13353;0,405421802;1;1060;3360;0,315467878;3090
POL-13354;0,074239083;0;1420;6160;0,058308935;730
POL-13355;0,108429244;0;1300;5370;0,288252395;360
POL-13356;0,418846471;0;970;3660;0,30495312;140
POL-13357;0,236084922;0;1440;7740;0,174639369;290
POL-13358;0,372691767;0;1710;6500;0,156456426;850
POL-13359;0,540718025;1;1050;2860;0,108321266;4080
POL-13360;0,405172973;0;1330;9590;0,064675661;530
POL-13361;0,142495627;0;700;5040;0,273614887;180
POL-13362;0,262611699;0;1160;5270;0,072118125;690
POL-13363;0,716293801;1;1330;8380;0,333400888;5750
POL-13364;0,124603665;0;1210;7360;0,139023039;310
POL-13365;0,46382862;0;1280;8680;0,288273295;660
POL-13366;0,259760308;0;1060;2140;0,067904795;170
POL-13367;0,674356399;1;1570;5930;0,210883605;4350
POL-13368;0,26099386;0;1150;6770;0,154729861;380
POL-13369;0,239832108;0;940;9100;0,059000332;420
POL-13370;0,309731236;0;1240;4810;0,246739806;250
POL-13371;0,49372526;0;1480;5820;0,332948816;890
POL-13372;0,247838394;0;1390;6780;0,05322583;230
POL-13373;0,207458002;0;1120;8020;0,131131078;730
POL-13374;0,50072882;1;1690;4280;0,261081723;7730
POL-13375;0,224113565;0;1230;8120;0,311376117;290
POL-13376;0,36298398;0;820;5320;0,107233752;340
POL-13377;0,127511526;0;1400;7250;0,071215035;850
POL-13378;0,16290094;0;1220;6110;0,05259242;520
POL-13379;0,376672256;0;1230;7050;0,114561926;230
POL-13380;0,142384689;0;1470;6920;0,071395188;890
POL-13381;0,101771815;0;1180;9050;0,157814627;520
POL-13382;0,31295386;0;1180;6030;0,182037732;240
POL-13383;0,698077059;1;940;5900;0,193977142;2470
POL-13384;0,171544389;0;1120;8640;0,092698793;550
POL-13385;0,332581225;0;1310;9300;0,189196415;640
POL-13386;0,382775257;0;1100;5710;0,052715493;570
POL-13387;0,164966647;0;830;7880;0,121826326;520
POL-13388;0,116333873;0;1410;4790;0,160725815;830
POL-13389;0,160351751;0;1420;7900;0,085505473;630
POL-13390;0,205354166;0;1430;8340;0,294201379;100
POL-13391;0,39291431;0;1020;5950;0,110363718;550
POL-13392;0,116408819;0;1240;8720;0,276466913;850
POL-13393;0,543093429;1;1310;5970;0,192167912;2800
POL-13394;0,23432753;1;1400;6550;0,193922928;3030
POL-13395;0,246996161;0;1400;7280;0,243558301;770
POL-13396;0,262800856;0;900;4580;0,063283313;420
POL-13397;0,270930383;0;1680;3780;0,073627802;1090
POL-13398;0,372576643;0;950;7060;0,148053047;340
POL-13399;0,270144115;0;840;5020;0,17504675;330
POL-13400;0,466945751;1;520;4060;0,178982239;1870
POL-13401;0,319524531;1;1420;8040;0,253066139;7000
POL-13402;0,21519066;0;1610;9530;0,050211504;350
POL-13403;0,277597206;0;1090;8210;0,337731528;750
POL-13404;0,178111657;0;810;4130;0,102346223;150
POL-13405;0,29243223;1;1470;6860;0,124589503;5610
POL-13406;0,120188935;0;930;5880;0,321688155;340
POL-13407;0,299041917;0;1400;4790;0,05164742;670
POL-13408;0,19437985;0;1020;6670;0,347391824;340
POL-13409;0,345423085;0;1140;6360;0,060787201;320
POL-13410;0,173250857;0;1330;6030;0,086163656;530
POL-13411;0,397995954;1;1330;8480;0,122032014;5240
POL-13412;0,600099646;1;1280;9100;0,181616492;3880
POL-13413;0,310048758;0;1620;5850;0,20553546;430
POL-13414;0,327939272;0;1680;6140;0,081415541;830
POL-13415;0,142323199;0;1700;6000;0,07210217;880
POL-13416;0,262266151;0;1210;7530;0,059557711;570
POL-13417;0,191607512;0;1280;7160;0,12702521;160
POL-13418;0,363188794;0;1590;5080;0,326459892;640
POL-13419;0,253383108;0;1090;6240;0,166952756;600
POL-13420;0,560068896;1;1140;3510;0,279202218;3950
POL-13421;0,546080049;1;1260;3360;0,107056458;2590
POL-13422;0,310561389;0;1250;4140;0,069403768;230
POL-13423;0,023437062;0;1180;6000;0,216283937;740
POL-13424;0,322915303;1;1020;7720;0,29662772;4070
POL-13425;0,246795224;1;1460;4940;0,319537975;6280
POL-13426;0,173841625;0;1150;6250;0,213861381;630
POL-13427;0,477324221;1;1290;6940;0,138209685;6020
POL-13428;0,072984935;0;1250;9570;0,082853524;620
POL-13429;0,270208749;0;1420;6610;0,250346856;530
POL-13430;0,251259719;0;1360;6700;0,134131045;490
POL-13431;0,05788827;0;1190;5290;0,303188727;740
POL-13432;0,332030505;0;1150;10170;0,231536336;530
POL-13433;0,240013649;0;1220;8030;0,307663569;250
POL-13434;0,378891138;1;970;4280;0,219995903;4770
POL-13435;0,071074763;0;1050;9500;0,281522709;690
POL-13436;0,323008545;0;1380;7930;0,138291545;210
POL-13437;0,407118545;1;1320;6970;0,200917637;4160
POL-13438;0,432280698;0;1010;7820;0,055821912;380
POL-13439;0,053535676;0;1220;8770;0,232349523;170
POL-13440;0,140140451;0;860;4990;0,210121804;480
POL-13441;0,189646476;0;1280;5720;0,276584697;820
POL-13442;0,408850741;0;1170;6420;0,26868679;150
POL-13443;0,296428699;0;1770;4020;0,238285101;170
POL-13444;0,206362288;1;1400;7960;0,067005624;4080
POL-13445;0,579339066;1;1010;5950;0,320902912;2140
POL-13446;0,091380216;0;1010;5730;0,055405757;490
POL-13447;0,201055038;0;1410;5210;0,290980298;480
POL-13448;0,357227286;0;1470;6430;0,193803905;470
POL-13449;0,334952554;0;1710;6810;0,295398069;420
POL-13450;0,357607995;1;1540;8490;0,189520962;3660
POL-13451;0,23291347;0;1370;8550;0,244081342;210
POL-13452;0,305550757;0;1610;4230;0,158979652;830
POL-13453;0,058574914;0;1270;7420;0,273103621;520
POL-13454;0,156798057;0;1260;8960;0,126252853;760
POL-13455;0,179515433;0;950;6050;0,265806774;620
POL-13456;0,315662765;0;1630;6160;0,108014795;1040
POL-13457;0,120803971;0;1280;5710;0,266650305;560
POL-13458;0,375962326;0;1230;7580;0,138101392;320
POL-13459;0,215345887;0;1050;7070;0,133589532;300
POL-13460;0,33724353;0;1560;8460;0,293448181;740
POL-13461;0,15530723;0;1500;6280;0,294107791;770
POL-13462;0,237679057;0;1020;9020;0,257420711;160
POL-13463;0,230008282;0;1380;7700;0,327172589;960
POL-13464;0,216035034;0;1450;8850;0,096858108;170
POL-13465;0,546162414;1;940;5310;0,130796396;3340
POL-13466;0,354359507;0;1410;9640;0,138204226;560
POL-13467;0,265065017;0;1360;5390;0,141585901;590
POL-13468;0,27124114;0;1410;5480;0,148409595;560
POL-13469;0,20870622;0;1750;5710;0,259102753;150
POL-13470;0,383187669;1;1990;5500;0,131227443;5390
POL-13471;0,107073313;0;1560;10290;0,135776646;1070
POL-13472;0,518016578;1;1320;7540;0,221124375;5240
POL-13473;0,166157498;0;1410;7490;0,108007657;260
POL-13474;0,145278339;0;1360;2720;0,159466252;230
POL-13475;0,446377715;0;1840;9070;0,067382117;160
POL-13476;0,063552804;0;1280;4420;0,335764132;570
POL-13477;0,581188761;1;1150;6430;0,145192303;4130
POL-13478;0,206822133;0;1390;5090;0,30501264;450
POL-13479;0,467110246;0;1770;6980;0,208983678;690
POL-13480;0,35582905;0;1010;9570;0,118463647;620
POL-13481;0,289445172;0;1080;4580;0,108028272;100
POL-13482;0,502638125;1;1070;5060;0,258488223;3860
POL-13483;0,203765962;0;950;6780;0,339460642;480
POL-13484;0,403388476;0;1010;9640;0,104920916;690
POL-13485;0,331635279;0;1490;5650;0,084626365;790
POL-13486;0,267478884;0;1300;5070;0,166129804;530
POL-13487;0,19748524;0;930;6830;0,168143164;510
POL-13488;0,039234333;0;1420;6510;0,291875892;990
POL-13489;0,245758638;0;1340;4450;0,190666788;840
POL-13490;0,412371859;1;1490;5690;0,068738357;5360
POL-13491;0,229731199;0;1100;2560;0,326200308;470
POL-13492;0,305902135;0;940;6440;0,161956368;530
POL-13493;0,121626627;0;1420;4010;0,250559519;690
POL-13494;0,049136517;0;1460;11440;0,250246481;470
POL-13495;0,211990344;0;970;7610;0,066902624;250
POL-13496;0,4080232;0;1310;7010;0,051081398;600
POL-13497;0,289482445;1;1100;7550;0,076411109;5170
POL-13498;0,142944479;0;1490;5520;0,33695934;450
POL-13499;0,068811993;0;1420;6220;0,288197885;840
POL-13500;0,478050644;1;1550;7510;0,089603683;6330
POL-13501;0,25899378;0;1040;4550;0,234460959;490
POL-13502;0,292436462;0;1080;7870;0,233592125;670
POL-13503;0,385564921;0;1160;10710;0,050167728;530
POL-13504;0,018165325;0;1120;3540;0,178719281;410
POL-13505;0,194613812;0;1340;7570;0,263532641;100
POL-13506;0,110488091;0;980;4860;0,106037854;480
POL-13507;0,108493863;0;1630;7880;0,30527115;1140
POL-13508;0,19766178;0;1690;7180;0,248091468;970
POL-13509;0,256558354;0;1530;10260;0,052077289;710
POL-13510;0,396787973;0;1380;9900;0,306474254;490
POL-13511;0,408432249;0;1220;3600;0,055820009;240
POL-13512;0,150992926;0;1300;8030;0,316378641;650
POL-13513;0,327957874;0;1060;7990;0,150115657;180
POL-13514;0,193847248;0;1290;8880;0,259595077;810
POL-13515;0,418965142;1;1330;7440;0,286229291;5450
POL-13516;0,395567529;1;1040;7690;0,134380646;2920
POL-13517;0,111187583;0;1660;4430;0,15693105;320
POL-13518;0,29224287;0;1230;7340;0,202862523;450
POL-13519;0,113756433;0;990;6070;0,22480746;490
POL-13520;0,274796309;0;1200;7870;0,137612572;300
POL-13521;0,778006949;1;1100;6310;0,347718611;2730
POL-13522;0,165773289;0;1040;7390;0,271101402;470
POL-13523;0,27669645;0;1640;7730;0,132245603;480
POL-13524;0,273405259;1;1250;7770;0,242129657;6100
POL-13525;0,192562902;0;1510;5010;0,18061136;920
